,Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,Squad,League
2239,Óscar Perea,co COL,"MF,DF",18.0,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,Matches,Strasbourg,Ligue-1
2240,Milos Lukovic,rs SRB,"FW,MF",18.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches,Strasbourg,Ligue-1
2241,Nordine Kandil,fr FRA,MF,22.0,0.1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,50.0,Matches,Strasbourg,Ligue-1
2242,Thomas Delaine,fr FRA,DF,32.0,0.1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,,Matches,Strasbourg,Ligue-1
2243,Karol Fila,pl POL,MF,26.0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches,Strasbourg,Ligue-1
2244,Cristian Cásseres Jr.,ve VEN,MF,24.0,30.0,11,0,0,53,46,1,80,42,61,0,0,0,172,24,17,58.5,Matches,Toulouse,Ligue-1
2245,Aron Dønnum,no NOR,"DF,MF",26.0,29.9,6,0,0,38,55,0,117,28,35,0,0,0,171,12,17,41.4,Matches,Toulouse,Ligue-1
2246,Charlie Cresswell,eng ENG,DF,21.0,28.8,5,0,0,28,15,3,4,28,23,0,0,1,103,98,44,69.0,Matches,Toulouse,Ligue-1
2247,Guillaume Restes,fr FRA,GK,19.0,28.3,2,0,0,1,2,0,0,1,1,0,1,0,50,0,1,0.0,Matches,Toulouse,Ligue-1
2248,Mark McKenzie,us USA,DF,25.0,27.7,1,1,0,30,12,1,1,22,31,0,1,0,128,44,34,56.4,Matches,Toulouse,Ligue-1
2249,Vincent Sierro,ch SUI,MF,28.0,26.7,4,0,0,34,31,1,64,16,27,0,0,0,125,31,35,47.0,Matches,Toulouse,Ligue-1
2250,Yann Gboho,fr FRA,"MF,FW",23.0,25.9,2,0,0,16,61,2,26,6,18,1,0,0,107,5,27,15.6,Matches,Toulouse,Ligue-1
2251,Djibril Sidibé,fr FRA,DF,32.0,23.3,1,0,0,20,19,2,45,20,36,0,0,0,99,17,10,63.0,Matches,Toulouse,Ligue-1
2252,Gabriel Suazo,cl CHI,DF,26.0,24.0,0,0,0,32,29,2,78,36,39,0,0,1,125,13,19,40.6,Matches,Toulouse,Ligue-1
2253,Zakaria Aboukhlal,ma MAR,"MF,FW",24.0,21.1,4,0,0,35,25,13,33,6,13,2,0,0,61,22,38,36.7,Matches,Toulouse,Ligue-1
2254,Joshua King,no NOR,"FW,MF",32.0,18.6,2,0,0,35,27,7,9,6,11,1,0,0,60,35,51,40.7,Matches,Toulouse,Ligue-1
2255,Frank Magri,cm CMR,"FW,MF",24.0,16.8,5,1,0,26,28,4,4,4,2,0,0,0,21,40,82,32.8,Matches,Toulouse,Ligue-1
2256,Jaydee Canvot,fr FRA,"DF,MF",18.0,12.3,2,0,0,18,3,0,6,11,11,0,0,0,50,16,13,55.2,Matches,Toulouse,Ligue-1
2257,Shavy Babicka,ga GAB,"MF,FW",24.0,13.2,2,0,0,16,21,7,39,3,12,0,0,0,54,7,17,29.2,Matches,Toulouse,Ligue-1
2258,Warren Kamanzi,no NOR,"DF,MF",23.0,11.4,3,0,0,16,13,2,16,9,13,0,0,0,56,7,1,87.5,Matches,Toulouse,Ligue-1
2259,Rasmus Nicolaisen,dk DEN,DF,27.0,6.9,0,0,0,4,8,0,0,10,3,0,0,1,29,21,9,70.0,Matches,Toulouse,Ligue-1
2260,Ümit Akdag,ro ROU,DF,20.0,5.6,2,0,0,8,1,0,3,11,4,0,0,0,24,18,7,72.0,Matches,Toulouse,Ligue-1
2261,Kjetil Haug,no NOR,GK,26.0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,Matches,Toulouse,Ligue-1
2262,Rafik Messali,fr FRA,DF,21.0,5.1,0,0,0,9,8,1,16,10,8,0,0,0,28,6,4,60.0,Matches,Toulouse,Ligue-1
2263,Denis Genreau,au AUS,MF,25.0,2.5,0,0,0,7,5,0,9,3,5,0,0,0,11,0,3,0.0,Matches,Toulouse,Ligue-1
2264,Niklas Schmidt,de GER,MF,26.0,2.3,0,0,0,5,1,0,16,1,4,0,0,0,24,1,1,50.0,Matches,Toulouse,Ligue-1
2265,Miha Zajc,si SVN,MF,30.0,2.9,2,0,0,5,2,0,7,3,4,0,0,0,14,3,8,27.3,Matches,Toulouse,Ligue-1
2266,Noah Edjouma,fr FRA,"MF,FW",18.0,1.9,0,1,0,4,3,0,6,2,2,0,0,0,8,2,3,40.0,Matches,Toulouse,Ligue-1
2267,Logan Costa,cv CPV,DF,23.0,1.0,0,0,0,0,0,0,1,2,1,0,0,0,4,4,2,66.7,Matches,Toulouse,Ligue-1
2268,Álex Domínguez,es ESP,GK,26.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches,Toulouse,Ligue-1
2269,Edhy Zuliani,fr FRA,DF,19.0,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,Matches,Toulouse,Ligue-1
2270,Naatan Skyttä,fi FIN,FW,22.0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,Matches,Toulouse,Ligue-1
2271,Jeffrey Gouweleeuw,nl NED,DF,33.0,32.7,9,0,0,22,13,2,17,35,28,0,1,0,141,62,35,63.9,Matches,Augsburg,Bundesliga
2272,Dimitris Giannoulis,gr GRE,DF,28.0,29.4,8,0,0,17,20,1,120,47,32,1,0,0,136,9,23,28.1,Matches,Augsburg,Bundesliga
2273,Frank Onyeka,ng NGA,MF,26.0,28.7,8,0,0,47,74,3,20,36,45,0,0,0,147,16,21,43.2,Matches,Augsburg,Bundesliga
2274,Chrislain Matsima,fr FRA,DF,22.0,28.3,4,0,0,10,10,1,3,52,20,0,1,1,143,68,28,70.8,Matches,Augsburg,Bundesliga
2275,Marius Wolf,de GER,DF,29.0,23.8,2,0,0,19,14,4,115,24,16,0,0,0,82,8,8,50.0,Matches,Augsburg,Bundesliga
2276,Kristijan Jakić,hr CRO,MF,27.0,25.6,2,0,0,23,28,3,13,28,23,0,0,0,133,35,30,53.8,Matches,Augsburg,Bundesliga
2277,Alexis Claude-Maurice,fr FRA,"MF,FW",26.0,23.4,4,0,0,26,42,3,21,15,26,1,0,0,72,14,23,37.8,Matches,Augsburg,Bundesliga
2278,Elvis Rexhbeçaj,xk KVX,MF,26.0,19.8,8,0,0,13,42,1,71,16,19,0,0,0,85,10,19,34.5,Matches,Augsburg,Bundesliga
2279,Samuel Essende,cd COD,FW,26.0,18.2,4,2,0,45,34,13,5,0,6,0,0,0,42,57,73,43.8,Matches,Augsburg,Bundesliga
2280,Finn Dahmen,de GER,GK,26.0,19.0,0,0,0,0,1,0,0,0,0,0,0,0,33,5,0,100.0,Matches,Augsburg,Bundesliga
2281,Phillip Tietz,de GER,FW,27.0,18.7,4,0,0,36,12,16,1,5,6,0,0,0,48,78,85,47.9,Matches,Augsburg,Bundesliga
2282,Nediljko Labrović,hr CRO,GK,24.0,15.0,0,0,0,0,2,0,0,0,0,0,0,0,14,6,1,85.7,Matches,Augsburg,Bundesliga
2283,Keven Schlotterbeck,de GER,DF,27.0,14.4,4,1,1,10,11,1,3,15,17,0,2,0,55,40,18,69.0,Matches,Augsburg,Bundesliga
2284,Cedric Zesiger,ch SUI,DF,26.0,13.6,7,1,1,15,7,0,13,21,7,0,0,0,57,27,19,58.7,Matches,Augsburg,Bundesliga
2285,Fredrik Jensen,fi FIN,MF,26.0,8.5,0,0,0,5,5,3,20,4,7,0,0,0,15,6,13,31.6,Matches,Augsburg,Bundesliga
2286,Maximilian Bauer,de GER,DF,24.0,7.3,1,0,0,7,13,0,4,6,8,0,0,0,20,19,12,61.3,Matches,Augsburg,Bundesliga
2287,Arne Maier,de GER,MF,25.0,10.4,0,1,0,9,7,0,67,6,7,0,0,0,72,4,7,36.4,Matches,Augsburg,Bundesliga
2288,Mert Kömür,de GER,MF,19.0,7.3,1,0,0,7,12,3,26,3,2,0,0,0,32,11,18,37.9,Matches,Augsburg,Bundesliga
2289,Henri Koudossou,de GER,DF,24.0,8.3,1,0,0,7,5,2,24,15,10,0,0,0,39,8,7,53.3,Matches,Augsburg,Bundesliga
2290,Ruben Vargas,ch SUI,"MF,FW",25.0,3.4,3,0,0,5,3,0,12,2,1,0,0,0,14,3,5,37.5,Matches,Augsburg,Bundesliga
2291,Noahkai Banks,us USA,DF,17.0,3.1,2,0,0,2,1,0,2,5,5,0,0,1,13,8,8,50.0,Matches,Augsburg,Bundesliga
2292,Robert Gumny,pl POL,DF,26.0,3.0,2,0,0,4,4,0,5,1,3,0,0,0,11,3,3,50.0,Matches,Augsburg,Bundesliga
2293,Mads Pedersen,dk DEN,DF,27.0,2.6,0,0,0,5,1,1,5,2,7,0,1,0,11,1,2,33.3,Matches,Augsburg,Bundesliga
2294,Tim Breithaupt,de GER,MF,22.0,1.3,0,0,0,2,3,0,1,2,1,0,0,0,9,4,5,44.4,Matches,Augsburg,Bundesliga
2295,Steve Mounié,bj BEN,"FW,MF",29.0,3.9,2,0,0,9,5,1,3,1,4,0,0,0,8,26,25,51.0,Matches,Augsburg,Bundesliga
2296,Arne Engels,be BEL,"MF,FW",20.0,0.9,1,0,0,3,1,0,4,0,0,0,0,0,0,1,0,100.0,Matches,Augsburg,Bundesliga
2297,Yusuf Kabadayı,de GER,"FW,MF",20.0,0.8,0,0,0,1,1,1,1,0,0,0,0,0,6,0,2,0.0,Matches,Augsburg,Bundesliga
2298,Mergim Berisha,de GER,FW,26.0,0.4,1,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0.0,Matches,Augsburg,Bundesliga
2299,Niklas Dorsch,de GER,MF,26.0,0.4,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,,Matches,Augsburg,Bundesliga
2300,Joshua Kimmich,de GER,MF,29.0,31.6,4,0,0,15,27,2,176,25,29,0,0,0,190,12,9,57.1,Matches,Bayern-Munich,Bundesliga
2301,Harry Kane,eng ENG,FW,31.0,26.5,5,0,0,9,21,16,13,2,11,2,0,0,61,29,20,59.2,Matches,Bayern-Munich,Bundesliga
2302,Michael Olise,fr FRA,"FW,MF",22.0,25.9,3,0,0,22,65,5,131,8,23,2,0,0,105,11,12,47.8,Matches,Bayern-Munich,Bundesliga
2303,Kim Min-jae,kr KOR,DF,27.0,25.4,2,0,0,25,4,0,0,37,20,0,0,0,153,82,43,65.6,Matches,Bayern-Munich,Bundesliga
2304,Manuel Neuer,de GER,GK,38.0,22.0,0,0,0,0,1,0,0,0,0,0,0,0,54,4,0,100.0,Matches,Bayern-Munich,Bundesliga
2305,Jamal Musiala,de GER,MF,21.0,20.0,3,0,0,20,55,2,8,8,21,1,0,0,75,7,14,33.3,Matches,Bayern-Munich,Bundesliga
2306,Dayot Upamecano,fr FRA,DF,25.0,19.5,6,0,0,20,11,0,6,34,22,0,0,0,115,59,42,58.4,Matches,Bayern-Munich,Bundesliga
2307,Konrad Laimer,at AUT,DF,27.0,18.9,8,0,0,35,12,1,21,8,27,0,0,0,81,15,13,53.6,Matches,Bayern-Munich,Bundesliga
2308,Raphaël Guerreiro,pt POR,"DF,MF",30.0,17.5,2,0,0,9,7,0,27,10,12,0,0,0,94,8,13,38.1,Matches,Bayern-Munich,Bundesliga
2309,Aleksandar Pavlovic,de GER,MF,20.0,16.1,2,0,0,17,9,0,5,5,21,0,0,0,72,12,10,54.5,Matches,Bayern-Munich,Bundesliga
2310,Leroy Sané,de GER,FW,28.0,18.2,2,0,0,16,25,6,51,7,15,1,0,0,82,7,6,53.8,Matches,Bayern-Munich,Bundesliga
2311,Alphonso Davies,ca CAN,DF,23.0,17.3,0,0,0,8,26,3,22,13,17,0,0,0,115,9,8,52.9,Matches,Bayern-Munich,Bundesliga
2312,Eric Dier,eng ENG,DF,30.0,16.3,1,0,0,16,4,1,2,20,11,0,0,0,80,52,43,54.7,Matches,Bayern-Munich,Bundesliga
2313,Kingsley Coman,fr FRA,FW,28.0,14.2,0,0,0,9,12,8,45,8,12,0,0,0,59,11,16,40.7,Matches,Bayern-Munich,Bundesliga
2314,Leon Goretzka,de GER,"MF,DF",29.0,14.7,2,0,0,12,11,0,5,20,11,0,0,0,77,31,26,54.4,Matches,Bayern-Munich,Bundesliga
2315,Serge Gnabry,de GER,"FW,MF",29.0,13.8,0,0,0,19,6,8,22,6,11,0,0,0,47,4,10,28.6,Matches,Bayern-Munich,Bundesliga
2316,Thomas Müller,de GER,"MF,FW",34.0,13.6,3,0,0,14,12,3,46,2,5,0,0,0,24,19,29,39.6,Matches,Bayern-Munich,Bundesliga
2317,Josip Stanišić,hr CRO,DF,24.0,9.7,0,0,0,2,4,0,11,6,11,0,0,0,64,11,6,64.7,Matches,Bayern-Munich,Bundesliga
2318,Jonas Urbig,de GER,GK,20.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,100.0,Matches,Bayern-Munich,Bundesliga
2319,João Palhinha,pt POR,MF,29.0,7.5,2,1,0,13,10,0,2,4,14,0,1,0,17,20,11,64.5,Matches,Bayern-Munich,Bundesliga
2320,Sacha Boey,fr FRA,DF,23.0,6.6,1,0,0,7,7,0,11,2,5,0,1,0,38,6,9,40.0,Matches,Bayern-Munich,Bundesliga
2321,Daniel Peretz,il ISR,GK,24.0,3.0,1,0,0,0,2,0,0,0,0,0,0,0,10,0,0,,Matches,Bayern-Munich,Bundesliga
2322,Hiroki Ito,jp JPN,DF,25.0,2.8,1,0,0,2,3,0,2,6,0,0,0,0,13,5,1,83.3,Matches,Bayern-Munich,Bundesliga
2323,Mathys Tel,fr FRA,"FW,MF",19.0,2.8,0,0,0,5,6,1,5,1,2,0,0,0,10,1,0,100.0,Matches,Bayern-Munich,Bundesliga
2324,Sven Ulreich,de GER,GK,35.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches,Bayern-Munich,Bundesliga
2325,Gabriel Vidovic,hr CRO,MF,20.0,0.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0,Matches,Bayern-Munich,Bundesliga
2326,Adam Aznou,ma MAR,DF,18.0,0.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0,Matches,Bayern-Munich,Bundesliga
2327,Jonah Kusi-Asare,se SWE,FW,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0,Matches,Bayern-Munich,Bundesliga
2328,Arijon Ibrahimović,de GER,FW,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches,Bayern-Munich,Bundesliga
2329,Maximilian Wittek,de GER,DF,28.0,30.1,8,0,0,34,34,0,164,27,42,0,0,0,115,23,23,50.0,Matches,Bochum,Bundesliga
2330,Ibrahima Sissoko,ml MLI,MF,26.0,29.0,11,1,1,75,29,2,21,36,44,1,1,0,154,76,54,58.5,Matches,Bochum,Bundesliga
2331,Felix Passlack,de GER,"DF,MF",26.0,25.9,4,0,0,29,21,2,113,18,23,0,2,0,114,10,22,31.3,Matches,Bochum,Bundesliga
2332,Matúš Bero,sk SVK,MF,28.0,28.5,11,0,0,50,34,1,124,17,35,0,0,0,164,22,43,33.8,Matches,Bochum,Bundesliga
2333,Philipp Hofmann,de GER,FW,31.0,25.3,4,0,0,36,31,4,10,4,12,0,1,0,52,164,126,56.6,Matches,Bochum,Bundesliga
2334,Tim Oermann,de GER,DF,20.0,24.6,0,0,0,16,8,0,14,22,31,0,0,0,99,27,37,42.2,Matches,Bochum,Bundesliga
2335,Patrick Drewes,de GER,GK,31.0,21.0,2,0,0,1,3,0,0,0,0,0,1,0,36,3,0,100.0,Matches,Bochum,Bundesliga
2336,Ivan Ordets,ua UKR,DF,32.0,20.7,6,0,0,22,19,2,0,41,8,0,0,0,77,95,45,67.9,Matches,Bochum,Bundesliga
2337,Bernardo,br BRA,DF,29.0,19.8,5,0,0,24,11,0,14,26,28,0,0,0,83,90,43,67.7,Matches,Bochum,Bundesliga
2338,Jakov Medić,hr CRO,DF,25.0,17.8,2,0,0,10,7,2,1,22,11,0,1,0,73,30,27,52.6,Matches,Bochum,Bundesliga
2339,Moritz Broschinski,de GER,"FW,MF",23.0,15.4,1,0,0,27,18,5,28,1,14,0,0,0,64,31,42,42.5,Matches,Bochum,Bundesliga
2340,Timo Horn,de GER,GK,31.0,13.0,2,0,0,0,2,0,0,0,0,0,0,0,25,3,0,100.0,Matches,Bochum,Bundesliga
2341,Anthony Losilla,fr FRA,MF,38.0,12.6,1,0,0,18,9,1,4,18,16,0,0,0,45,29,23,55.8,Matches,Bochum,Bundesliga
2342,Tom Krauß,de GER,MF,23.0,12.0,2,0,0,14,16,0,10,11,18,0,0,0,78,9,8,52.9,Matches,Bochum,Bundesliga
2343,Gerrit Holtmann,ph PHI,"DF,FW",29.0,12.6,2,0,0,26,7,4,91,16,19,0,0,0,49,12,16,42.9,Matches,Bochum,Bundesliga
2344,Giorgos Masouras,gr GRE,"FW,MF",30.0,11.7,1,0,0,12,10,15,26,4,10,0,0,0,44,26,36,41.9,Matches,Bochum,Bundesliga
2345,Dani de Wit,nl NED,"MF,FW",26.0,12.8,1,0,0,24,12,8,8,12,17,2,0,0,36,41,48,46.1,Matches,Bochum,Bundesliga
2346,Myron Boadu,nl NED,FW,23.0,11.6,2,0,0,11,6,12,3,1,1,0,0,0,20,19,20,48.7,Matches,Bochum,Bundesliga
2347,Erhan Mašović,rs SRB,DF,25.0,10.1,2,0,0,12,4,0,0,12,10,0,0,0,32,22,15,59.5,Matches,Bochum,Bundesliga
2348,Koji Miyoshi,jp JPN,"FW,MF",27.0,5.2,0,1,0,10,4,2,9,2,5,0,0,0,22,2,13,13.3,Matches,Bochum,Bundesliga
2349,Lukas Daschner,de GER,"MF,FW",25.0,4.6,0,0,0,4,2,0,19,0,2,0,0,0,17,4,8,33.3,Matches,Bochum,Bundesliga
2350,Mats Pannewig,de GER,MF,19.0,3.0,1,0,0,5,1,0,3,2,6,0,0,0,24,5,10,33.3,Matches,Bochum,Bundesliga
2351,Cristian Gamboa,cr CRC,DF,34.0,2.5,1,0,0,1,3,0,7,2,3,0,0,0,11,0,1,0.0,Matches,Bochum,Bundesliga
2352,Moritz-Broni Kwarteng,gh GHA,"MF,FW",26.0,1.9,1,0,0,3,1,0,1,0,3,0,0,0,8,0,1,0.0,Matches,Bochum,Bundesliga
2353,Aliou Badara Baldé,gn GUI,"MF,FW",21.0,1.0,1,0,0,1,0,2,4,0,1,0,0,0,3,0,2,0.0,Matches,Bochum,Bundesliga
2354,Samuel Bamba,de GER,"FW,MF",20.0,0.3,0,0,0,0,1,1,5,0,1,0,0,0,2,1,2,33.3,Matches,Bochum,Bundesliga
2355,Kacper Koscierski,de GER,DF,17.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches,Bochum,Bundesliga
2356,Gregor Kobel,ch SUI,GK,26.0,32.0,1,0,0,0,2,0,0,1,0,0,0,0,61,5,0,100.0,Matches,Dortmund,Bundesliga
2357,Serhou Guirassy,gn GUI,FW,28.0,28.9,4,0,0,16,53,12,1,4,6,2,0,0,45,109,97,52.9,Matches,Dortmund,Bundesliga
2358,Pascal Groß,de GER,"MF,DF",33.0,25.9,5,1,0,18,12,0,174,9,28,0,1,0,96,24,32,42.9,Matches,Dortmund,Bundesliga
2359,Julian Brandt,de GER,MF,28.0,25.6,1,0,0,8,9,5,71,14,11,0,0,0,119,11,29,27.5,Matches,Dortmund,Bundesliga
2360,Julian Ryerson,no NOR,DF,26.0,25.1,6,1,1,31,23,0,110,22,30,0,0,0,120,10,23,30.3,Matches,Dortmund,Bundesliga
2361,Emre Can,de GER,"DF,MF",30.0,23.4,4,1,0,25,19,0,11,20,28,0,0,0,113,45,25,64.3,Matches,Dortmund,Bundesliga
2362,Ramy Bensebaini,dz ALG,DF,29.0,22.5,6,0,0,28,24,0,36,33,25,0,0,0,100,41,25,62.1,Matches,Dortmund,Bundesliga
2363,Nico Schlotterbeck,de GER,DF,24.0,22.0,7,2,1,18,19,0,14,22,24,0,1,0,157,52,27,65.8,Matches,Dortmund,Bundesliga
2364,Waldemar Anton,de GER,DF,28.0,21.7,4,0,0,20,20,1,24,30,21,0,0,1,122,46,27,63.0,Matches,Dortmund,Bundesliga
2365,Jamie Gittens,eng ENG,"FW,MF",19.0,19.7,4,0,0,25,44,3,49,10,19,1,0,0,63,5,7,41.7,Matches,Dortmund,Bundesliga
2366,Felix Nmecha,de GER,MF,23.0,16.8,3,0,0,22,26,0,6,23,22,1,1,0,85,23,20,53.5,Matches,Dortmund,Bundesliga
2367,Marcel Sabitzer,at AUT,MF,30.0,18.0,3,0,0,12,9,0,23,10,19,0,0,0,58,17,13,56.7,Matches,Dortmund,Bundesliga
2368,Maximilian Beier,de GER,"FW,MF",21.0,17.7,2,0,0,17,16,9,16,7,16,0,0,0,49,23,20,53.5,Matches,Dortmund,Bundesliga
2369,Karim Adeyemi,de GER,"FW,MF",22.0,15.9,4,0,0,27,18,4,26,7,14,0,0,0,48,9,13,40.9,Matches,Dortmund,Bundesliga
2370,Niklas Süle,de GER,DF,28.0,11.7,1,0,0,5,2,0,1,4,12,0,1,0,53,12,6,66.7,Matches,Dortmund,Bundesliga
2371,Yan Couto,br BRA,"DF,FW",22.0,9.9,5,0,0,12,7,0,53,10,16,0,0,0,55,1,7,12.5,Matches,Dortmund,Bundesliga
2372,Daniel Svensson,se SWE,"DF,FW",22.0,8.7,0,0,0,4,7,1,36,5,11,0,0,0,31,6,15,28.6,Matches,Dortmund,Bundesliga
2373,Donyell Malen,nl NED,"FW,MF",25.0,6.8,1,0,0,2,7,3,13,3,0,0,0,0,15,1,3,25.0,Matches,Dortmund,Bundesliga
2374,Salih Özcan,tr TUR,MF,26.0,4.3,0,0,0,11,7,1,3,11,7,0,0,0,33,15,8,65.2,Matches,Dortmund,Bundesliga
2375,Gio Reyna,us USA,MF,21.0,3.9,3,0,0,8,3,0,15,0,0,0,0,0,19,7,6,53.8,Matches,Dortmund,Bundesliga
2376,Julien Duranville,be BEL,"FW,MF",18.0,3.1,3,0,0,10,7,2,13,0,0,1,0,0,5,0,1,0.0,Matches,Dortmund,Bundesliga
2377,Alexander Meyer,de GER,GK,33.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,Matches,Dortmund,Bundesliga
2378,Carney Chukwuemeka,eng ENG,MF,20.0,2.8,1,0,0,4,5,1,1,1,5,0,0,0,12,6,8,42.9,Matches,Dortmund,Bundesliga
2379,Almugera Kabar,de GER,DF,18.0,1.5,2,1,1,2,2,0,1,1,3,0,0,0,4,2,3,40.0,Matches,Dortmund,Bundesliga
2380,Yannik Lührs,de GER,DF,20.0,1.4,0,0,0,2,0,0,0,2,1,0,0,0,5,4,1,80.0,Matches,Dortmund,Bundesliga
2381,Ayman Azhil,ma MAR,MF,23.0,0.3,1,0,0,2,0,1,0,0,1,0,0,0,2,0,0,,Matches,Dortmund,Bundesliga
2382,Cole Campbell,us USA,"MF,FW",18.0,0.2,0,0,0,1,1,0,1,0,0,0,0,0,3,0,2,0.0,Matches,Dortmund,Bundesliga
2383,Kjell-Arik Wätjen,de GER,MF,18.0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,Matches,Dortmund,Bundesliga
2384,Arthur Theate,be BEL,DF,24.0,30.0,6,1,1,14,23,1,26,39,25,0,0,0,123,54,44,55.1,Matches,Eintracht-Frankfurt,Bundesliga
2385,Hugo Ekitike,fr FRA,FW,22.0,28.5,1,0,0,39,17,19,17,7,12,1,0,0,87,52,59,46.8,Matches,Eintracht-Frankfurt,Bundesliga
2386,Robin Koch,de GER,DF,28.0,28.7,3,0,0,24,13,1,1,25,11,0,1,0,112,102,48,68.0,Matches,Eintracht-Frankfurt,Bundesliga
2387,Rasmus Kristensen,dk DEN,DF,27.0,27.9,4,0,0,24,12,0,59,20,33,0,0,0,121,44,30,59.5,Matches,Eintracht-Frankfurt,Bundesliga
2388,Hugo Larsson,se SWE,MF,20.0,26.6,2,0,0,21,5,2,8,30,27,0,1,0,121,13,14,48.1,Matches,Eintracht-Frankfurt,Bundesliga
2389,Kevin Trapp,de GER,GK,34.0,25.5,0,0,0,0,1,0,0,0,0,0,0,0,52,4,3,57.1,Matches,Eintracht-Frankfurt,Bundesliga
2390,Tuta,br BRA,"DF,MF",25.0,25.3,8,0,0,30,9,0,3,40,27,0,0,1,120,45,44,50.6,Matches,Eintracht-Frankfurt,Bundesliga
2391,Ellyes Skhiri,tn TUN,MF,29.0,24.8,6,0,0,22,19,2,3,31,22,0,0,0,105,19,19,50.0,Matches,Eintracht-Frankfurt,Bundesliga
2392,Nathaniel Brown,de GER,"DF,MF",21.0,21.6,2,0,0,15,22,0,92,15,42,0,0,0,81,5,18,21.7,Matches,Eintracht-Frankfurt,Bundesliga
2393,Ansgar Knauff,de GER,"MF,DF",22.0,17.7,3,0,0,27,28,11,32,12,22,0,0,0,76,19,27,41.3,Matches,Eintracht-Frankfurt,Bundesliga
2394,Mario Götze,de GER,"MF,FW",32.0,17.1,1,0,0,15,15,1,39,7,28,0,0,0,104,3,10,23.1,Matches,Eintracht-Frankfurt,Bundesliga
2395,Omar Marmoush,eg EGY,FW,25.0,16.1,2,0,0,8,55,7,78,2,8,1,0,0,51,7,14,33.3,Matches,Eintracht-Frankfurt,Bundesliga
2396,Nnamdi Collins,de GER,DF,20.0,16.5,4,0,0,26,22,0,17,16,24,0,0,0,78,13,13,50.0,Matches,Eintracht-Frankfurt,Bundesliga
2397,Fares Chaïbi,dz ALG,"MF,FW",21.0,11.3,2,0,0,5,7,1,72,10,9,0,0,0,30,16,21,43.2,Matches,Eintracht-Frankfurt,Bundesliga
2398,Jean Mattéo Bahoya,fr FRA,"MF,FW",19.0,10.2,3,0,0,9,7,2,31,4,18,0,0,0,51,13,7,65.0,Matches,Eintracht-Frankfurt,Bundesliga
2399,Kauã Santos,br BRA,GK,21.0,8.5,0,0,0,0,2,0,0,0,0,0,0,1,19,7,0,100.0,Matches,Eintracht-Frankfurt,Bundesliga
2400,Oscar Højlund,dk DEN,MF,19.0,8.0,0,0,0,12,3,0,1,5,12,0,0,0,40,7,17,29.2,Matches,Eintracht-Frankfurt,Bundesliga
2401,Can Uzun,tr TUR,"MF,FW",18.0,7.5,1,0,0,8,16,0,18,1,4,0,0,0,31,5,3,62.5,Matches,Eintracht-Frankfurt,Bundesliga
2402,Niels Nkounkou,fr FRA,"DF,MF",23.0,4.2,1,0,0,5,2,0,23,7,10,0,0,0,24,3,5,37.5,Matches,Eintracht-Frankfurt,Bundesliga
2403,Mahmoud Dahoud,de GER,MF,28.0,4.0,2,0,0,10,2,0,4,2,4,0,0,0,20,1,2,33.3,Matches,Eintracht-Frankfurt,Bundesliga
2404,Michy Batshuayi,be BEL,FW,30.0,3.3,2,0,0,6,2,4,1,1,1,0,0,0,10,3,8,27.3,Matches,Eintracht-Frankfurt,Bundesliga
2405,Junior Dina Ebimbe,fr FRA,"MF,FW",23.0,3.3,0,0,0,10,4,1,8,7,2,0,1,0,11,8,4,66.7,Matches,Eintracht-Frankfurt,Bundesliga
2406,Igor Matanovic,hr CRO,FW,21.0,3.5,0,0,0,6,11,1,0,1,0,0,0,0,8,10,15,40.0,Matches,Eintracht-Frankfurt,Bundesliga
2407,Elye Wahi,fr FRA,"FW,MF",21.0,2.2,1,0,0,2,3,4,5,0,0,0,0,0,8,2,8,20.0,Matches,Eintracht-Frankfurt,Bundesliga
2408,Aurele Amenda,ch SUI,DF,21.0,1.1,1,0,0,3,2,0,0,2,0,0,0,0,2,8,3,72.7,Matches,Eintracht-Frankfurt,Bundesliga
